id,last_name,credit_score,country,gender,age,years_customer,balance_euros,num_products,has_credit_card,is_active,salary_euros,retained
15762228.0,Barnes,506.0,Austria,m,35.0,6.0,110046.93,,1.0,0.0,26318.73,1.0
15614827.0,Sun,503.0,Switzerland,m,42.0,8.0,104430.08,1.0,1.0,1.0,147557.71,1.0
15789815.0,Fallaci,503.0,Switzerland,f,28.0,5.0,0.0,2.0,1.0,0.0,125918.17,1.0
15579781.0,Buccho,806.0,Germany,m,31.0,10.0,138653.51,1.0,1.0,0.0,190803.37,1.0
15587013.0,Tien,653.0,Switzerland,f,31.0,7.0,102575.04,1.0,1.0,1.0,11043.54,1.0
15570932.0,Pirozzi,666.0,Switzerland,m,43.0,7.0,137780.74,2.0,1.0,1.0,119100.05,0.0
15794661.0,Liu,674.0,Austria,m,32.0,2.0,0.0,2.0,1.0,0.0,140579.17,1.0
15581654.0,Long,798.0,Switzerland,m,32.0,7.0,0.0,2.0,0.0,1.0,37731.95,1.0
15644296.0,Scott,740.0,Switzerland,f,30.0,8.0,105209.54,1.0,1.0,0.0,1852.58,1.0
15614420.0,Gerasimova,531.0,Germany,f,32.0,0.0,109570.21,2.0,1.0,1.0,172049.84,1.0
15609653.0,Ifeatu,614.0,Germany,f,44.0,6.0,118715.86,1.0,1.0,0.0,133591.11,0.0
15594577.0,De Luca,556.0,Switzerland,m,35.0,10.0,0.0,2.0,1.0,1.0,192751.18,1.0
15584114.0,Ogbonnaya,678.0,Germany,f,43.0,2.0,153393.18,2.0,1.0,1.0,193828.27,1.0
15673367.0,Humffray,587.0,Germany,m,33.0,6.0,132603.36,1.0,1.0,0.0,55775.72,1.0
15685576.0,Degtyaryov,527.0,Austria,f,36.0,6.0,0.0,2.0,,1.0,102280.29,1.0
15774727.0,Monaldo,757.0,Germany,f,34.0,1.0,129398.01,2.0,0.0,0.0,44965.44,1.0
15694288.0,Cawthorne,468.0,Austria,m,28.0,3.0,0.0,2.0,1.0,0.0,170661.02,1.0
15603319.0,Graham,693.0,Switzerland,m,29.0,2.0,151352.74,1.0,0.0,0.0,197145.89,1.0
15759066.0,Carpenter,483.0,Switzerland,f,44.0,5.0,136836.49,1.0,1.0,0.0,192359.9,0.0
15814816.0,Kambinachi,466.0,Switzerland,m,40.0,4.0,91592.06,1.0,1.0,0.0,141210.18,0.0
15724402.0,Tyler,770.0,Switzerland,f,30.0,8.0,0.0,2.0,1.0,0.0,100557.03,1.0
15571059.0,Martin,734.0,Switzerland,f,54.0,3.0,0.0,1.0,1.0,0.0,130805.54,0.0
15674206.0,Walker,716.0,Switzerland,f,22.0,8.0,0.0,2.0,1.0,1.0,92606.98,1.0
15715160.0,Khan,439.0,Switzerland,m,36.0,2.0,165536.28,2.0,1.0,1.0,123956.83,1.0
15730448.0,Iroawuchi,538.0,Germany,m,25.0,5.0,62482.95,1.0,1.0,1.0,102758.43,1.0
15662067.0,Summers,743.0,Switzerland,m,40.0,8.0,68155.59,1.0,1.0,0.0,94876.65,1.0
15779581.0,Bottrill,734.0,Austria,f,43.0,3.0,55853.33,2.0,0.0,1.0,94811.85,0.0
15662901.0,Hu,656.0,Switzerland,m,37.0,2.0,0.0,2.0,0.0,1.0,67840.81,1.0
15689751.0,Jones,666.0,Switzerland,f,31.0,2.0,79589.43,1.0,0.0,0.0,4050.57,1.0
15667742.0,Vincent,627.0,Austria,m,41.0,5.0,,1.0,0.0,1.0,134665.25,1.0
15738448.0,Sanford,480.0,Germany,f,25.0,3.0,174330.35,2.0,0.0,0.0,181647.13,1.0
15680243.0,Brown,792.0,Switzerland,m,19.0,7.0,143390.51,1.0,1.0,0.0,33282.84,1.0
15745083.0,Lei,613.0,Germany,m,59.0,8.0,91415.76,1.0,0.0,0.0,27965.0,0.0
15708228.0,Toscani,476.0,Germany,m,30.0,3.0,134366.42,1.0,1.0,0.0,68343.53,1.0
15628523.0,Chien,539.0,Switzerland,f,24.0,3.0,0.0,2.0,1.0,1.0,198161.07,1.0
15708196.0,Uchenna,696.0,Austria,m,60.0,8.0,88786.81,1.0,1.0,1.0,196858.4,1.0
15735549.0,Lori,810.0,Germany,m,35.0,3.0,96814.46,2.0,1.0,1.0,120511.03,1.0
15809347.0,Fanucci,763.0,Germany,m,32.0,9.0,160680.41,1.0,1.0,0.0,30886.35,1.0
15660866.0,Chimaobim,640.0,Switzerland,f,29.0,3.0,0.0,2.0,1.0,0.0,2743.69,1.0
15766609.0,Jowers,655.0,Switzerland,f,47.0,10.0,0.0,2.0,1.0,0.0,167778.62,1.0
15654230.0,Miller,526.0,Germany,m,31.0,5.0,145537.21,1.0,1.0,0.0,132404.64,1.0
15794566.0,Kirsova,678.0,Switzerland,f,28.0,4.0,0.0,2.0,1.0,1.0,144423.17,0.0
15800890.0,T'ien,554.0,Switzerland,f,45.0,6.0,0.0,2.0,1.0,1.0,181204.5,1.0
15697424.0,Ku,597.0,Austria,f,30.0,2.0,119370.11,1.0,1.0,1.0,182726.22,0.0
15724536.0,Chin,560.0,Austria,f,28.0,1.0,0.0,2.0,1.0,1.0,120880.72,1.0
15735878.0,Law,850.0,Germany,f,47.0,10.0,134381.52,1.0,0.0,0.0,26812.89,0.0
15707596.0,Chung,546.0,Germany,f,74.0,8.0,114888.74,2.0,1.0,1.0,66732.63,0.0
15657163.0,Cockrum,623.0,,m,42.0,1.0,149332.48,2.0,1.0,0.0,100834.22,1.0
15622478.0,Greaves,698.0,Switzerland,f,40.0,7.0,105061.74,3.0,1.0,0.0,107815.31,0.0
15779529.0,Grant,620.0,Switzerland,m,32.0,7.0,0.0,2.0,1.0,1.0,34665.79,1.0
15636023.0,O'Donnell,619.0,Switzerland,f,40.0,10.0,0.0,1.0,1.0,1.0,147093.84,0.0
,Maclean,561.0,Switzerland,m,21.0,4.0,0.0,1.0,1.0,1.0,36942.35,1.0
15666675.0,Hsieh,753.0,Switzerland,f,39.0,7.0,155062.8,1.0,1.0,1.0,16460.77,1.0
15732987.0,Hsu,721.0,Austria,m,43.0,3.0,88798.34,1.0,0.0,0.0,45610.63,1.0
15789432.0,Mazzanti,451.0,Switzerland,m,33.0,6.0,0.0,2.0,1.0,0.0,184954.11,1.0
15663161.0,Chiu,680.0,Germany,f,51.0,5.0,143139.87,1.0,0.0,0.0,47795.43,0.0
15694879.0,Reeves,590.0,Austria,f,23.0,7.0,0.0,2.0,1.0,0.0,196789.9,1.0
15593715.0,Castiglione,634.0,Germany,m,27.0,3.0,107027.52,1.0,1.0,0.0,173425.68,1.0
15575002.0,Ferguson,676.0,Switzerland,m,29.0,4.0,140720.93,1.0,1.0,0.0,36221.18,1.0
15622171.0,Nnamdi,642.0,Switzerland,m,30.0,8.0,80964.57,2.0,1.0,0.0,174738.2,1.0
15795224.0,Wu,760.0,Switzerland,m,39.0,6.0,178585.46,1.0,1.0,0.0,67131.3,0.0
15685346.0,Chu,736.0,Austria,f,26.0,4.0,135889.13,1.0,1.0,1.0,165692.03,1.0
15691808.0,King,656.0,Switzerland,m,43.0,7.0,134919.85,1.0,1.0,0.0,194691.95,1.0
15721007.0,Charlton,776.0,Germany,m,33.0,8.0,115130.34,1.0,0.0,0.0,129525.5,0.0
15794253.0,Marsh,832.0,Austria,f,34.0,6.0,138190.13,2.0,0.0,1.0,146511.2,1.0
15694453.0,Walker,631.0,Germany,m,37.0,9.0,131519.49,2.0,1.0,1.0,51752.18,1.0
15813113.0,Chang,795.0,Austria,f,56.0,5.0,0.0,1.0,1.0,0.0,35418.69,0.0
15614187.0,Pottinger,648.0,Germany,f,39.0,3.0,126935.98,2.0,0.0,1.0,57995.74,1.0
15619407.0,Buckley,615.0,Switzerland,m,39.0,4.0,133707.09,1.0,1.0,1.0,108152.75,1.0
15646227.0,Folliero,682.0,Switzerland,f,27.0,1.0,97893.2,1.0,1.0,0.0,166144.98,1.0
15660541.0,Olisanugo,694.0,Switzerland,m,34.0,5.0,127900.03,1.0,1.0,0.0,101737.8,1.0
15753874.0,Kent,694.0,Switzerland,m,37.0,10.0,143835.47,1.0,0.0,1.0,33326.71,1.0
15617877.0,Jessop,607.0,Switzerland,m,44.0,0.0,0.0,2.0,1.0,1.0,81140.09,1.0
15772073.0,Hodge,664.0,Switzerland,m,48.0,10.0,0.0,1.0,1.0,0.0,140173.17,0.0
15701537.0,Ignatiev,756.0,Switzerland,m,60.0,2.0,0.0,1.0,1.0,1.0,166513.49,0.0
15736228.0,Chambers,645.0,Switzerland,f,40.0,3.0,129596.77,1.0,1.0,1.0,103232.6,1.0
15780572.0,Mansom,653.0,Austria,m,30.0,4.0,0.0,2.0,1.0,0.0,120736.04,1.0
15769596.0,Yen,710.0,Germany,f,24.0,2.0,110407.44,2.0,0.0,0.0,15832.43,0.0
15586996.0,Azikiwe,697.0,Switzerland,f,76.0,7.0,0.0,2.0,0.0,1.0,188772.45,1.0
15722061.0,Allen,,Germany,f,41.0,8.0,142015.76,2.0,1.0,0.0,114323.66,1.0
15638003.0,Komarova,648.0,Austria,m,55.0,1.0,81370.07,1.0,0.0,1.0,181534.04,1.0
15775590.0,Mackay,482.0,Germany,f,48.0,2.0,69329.47,1.0,0.0,0.0,102640.52,0.0
15730688.0,Yu,548.0,Switzerland,f,28.0,8.0,116755.5,2.0,1.0,1.0,158585.17,0.0
15753102.0,Curtis,752.0,Austria,m,44.0,6.0,83870.33,,1.0,0.0,178722.24,1.0
15810075.0,Fang,648.0,Switzerland,f,,6.0,,2.0,1.0,1.0,153955.38,0.0
15723373.0,Page,643.0,Austria,f,34.0,8.0,117451.47,1.0,1.0,0.0,65374.86,1.0
15795298.0,Olisaemeka,573.0,Germany,f,35.0,9.0,206868.78,2.0,0.0,1.0,102986.15,1.0
15584320.0,Brennan,686.0,Switzerland,f,39.0,3.0,111695.62,1.0,0.0,0.0,136643.84,1.0
15724161.0,Sutton,644.0,Switzerland,f,40.0,9.0,137285.26,4.0,1.0,0.0,77063.63,0.0
15750056.0,Hyde,702.0,Switzerland,f,29.0,6.0,149218.39,1.0,1.0,1.0,9633.01,1.0
15609637.0,Nkemakolam,652.0,Switzerland,m,51.0,7.0,0.0,2.0,0.0,1.0,43496.36,1.0
15794493.0,Chimaijem,641.0,Austria,m,32.0,7.0,0.0,2.0,1.0,1.0,24267.28,1.0
15569641.0,Sung,692.0,Germany,f,41.0,8.0,130701.29,1.0,1.0,0.0,59354.24,0.0
15815236.0,Chiganu,574.0,Austria,m,34.0,5.0,0.0,,0.0,0.0,28269.86,1.0
15811177.0,Beneventi,643.0,Switzerland,f,31.0,3.0,167949.48,1.0,1.0,0.0,143162.34,1.0
15680587.0,Esposito,834.0,Switzerland,m,23.0,4.0,131254.81,1.0,1.0,0.0,20199.3,1.0
15672821.0,Owen,591.0,Switzerland,m,28.0,5.0,0.0,2.0,1.0,1.0,48606.92,1.0
15767681.0,Smalley,470.0,Austria,m,34.0,9.0,0.0,2.0,0.0,1.0,89013.67,1.0
15600379.0,Hsiung,608.0,Austria,m,34.0,7.0,86656.13,1.0,0.0,1.0,59890.29,1.0
15801336.0,Ch'ang,649.0,Germany,f,37.0,8.0,114737.26,1.0,1.0,1.0,106655.88,0.0
15721592.0,Barton,665.0,Switzerland,f,38.0,5.0,0.0,2.0,1.0,0.0,156439.56,1.0
15581282.0,Lucchese,651.0,Switzerland,f,39.0,6.0,0.0,1.0,1.0,0.0,24176.44,1.0
15746203.0,Hsia,555.0,Germany,m,62.0,4.0,119817.33,1.0,0.0,1.0,43507.1,0.0
15583137.0,Pope,637.0,Switzerland,f,48.0,7.0,130806.99,2.0,1.0,1.0,132005.85,0.0
15680752.0,Horrocks,675.0,Switzerland,f,49.0,0.0,0.0,1.0,1.0,1.0,80496.71,0.0
15688172.0,Tai,677.0,Austria,m,40.0,5.0,0.0,2.0,1.0,0.0,88947.56,1.0
15791373.0,Chikezie,850.0,Germany,f,35.0,2.0,80931.75,1.0,0.0,0.0,12639.67,0.0
15589449.0,Frye,815.0,Switzerland,f,56.0,3.0,0.0,3.0,1.0,1.0,94248.16,0.0
15692819.0,Toscani,665.0,Germany,m,32.0,1.0,132178.67,1.0,0.0,0.0,,1.0
15727467.0,Mellor,485.0,Switzerland,f,27.0,3.0,0.0,2.0,1.0,0.0,141449.86,1.0
15734312.0,Kang,577.0,Austria,m,43.0,6.0,0.0,2.0,1.0,1.0,149457.81,1.0
15764604.0,Sutherland,586.0,Switzerland,f,35.0,7.0,164769.02,3.0,1.0,0.0,119814.25,0.0
15613014.0,Hsu,722.0,Germany,m,29.0,1.0,107233.85,2.0,1.0,0.0,24924.92,1.0
15759684.0,Ting,528.0,Switzerland,f,27.0,7.0,176227.07,2.0,0.0,1.0,139481.53,1.0
15609669.0,Chuang,542.0,Switzerland,f,39.0,4.0,109949.39,2.0,1.0,1.0,41268.65,1.0
15685536.0,Chu,552.0,Switzerland,f,34.0,5.0,0.0,2.0,1.0,1.0,1351.41,1.0
15750447.0,Ozoemena,678.0,Switzerland,f,60.0,10.0,117738.81,1.0,1.0,0.0,147489.76,0.0
15663249.0,Howells,575.0,Austria,f,37.0,9.0,133292.45,1.0,1.0,0.0,111175.09,1.0
15638646.0,Lucchese,669.0,Switzerland,f,43.0,1.0,160474.59,1.0,1.0,1.0,95963.14,1.0
15734161.0,Nnonso,636.0,Switzerland,m,43.0,6.0,0.0,2.0,1.0,0.0,43128.95,1.0
15631070.0,Gerasimova,667.0,Germany,m,55.0,9.0,154393.43,1.0,1.0,1.0,137674.96,0.0
15761950.0,Woronoff,652.0,Germany,f,45.0,9.0,110827.49,1.0,1.0,1.0,153383.54,0.0
15649668.0,Wilhelm,637.0,Germany,f,36.0,10.0,145750.45,2.0,1.0,1.0,96660.76,1.0
15713912.0,Nebechukwu,516.0,Austria,f,45.0,8.0,109044.3,1.0,0.0,1.0,115818.16,1.0
15586757.0,Anenechukwu,801.0,Switzerland,f,32.0,4.0,75170.54,1.0,1.0,1.0,37898.5,1.0
15596522.0,Meredith,692.0,Switzerland,f,42.0,2.0,0.0,2.0,1.0,0.0,145222.93,1.0
15625395.0,Chinomso,585.0,Switzerland,f,28.0,6.0,105795.9,1.0,1.0,1.0,41219.09,1.0
15760570.0,Stephenson,590.0,Switzerland,m,32.0,5.0,0.0,2.0,1.0,0.0,59249.83,1.0
15566689.0,Chimaoke,,Austria,m,66.0,8.0,0.0,2.0,1.0,1.0,116747.62,1.0
15725794.0,Winters,659.0,Switzerland,f,49.0,1.0,0.0,1.0,1.0,0.0,116249.72,0.0
15673539.0,Napolitani,690.0,Switzerland,f,26.0,3.0,118097.87,1.0,1.0,0.0,61257.83,1.0
15705298.0,Lu,697.0,Germany,m,29.0,0.0,172693.54,1.0,0.0,0.0,141798.98,1.0
15675791.0,Williams,610.0,Switzerland,m,36.0,4.0,129440.3,2.0,1.0,0.0,102638.35,1.0
15747043.0,Giles,599.0,Austria,m,36.0,4.0,0.0,2.0,0.0,0.0,13210.56,1.0
15736397.0,Wang,544.0,Switzerland,m,23.0,1.0,96471.2,1.0,1.0,0.0,35550.97,1.0
15678201.0,Robertson,548.0,Switzerland,f,46.0,1.0,0.0,1.0,1.0,1.0,104469.06,0.0
15720745.0,Murray,635.0,Austria,m,24.0,4.0,140197.18,1.0,1.0,1.0,142935.83,1.0
15637593.0,Greco,722.0,Switzerland,m,20.0,6.0,0.0,2.0,1.0,0.0,195486.28,1.0
15598070.0,Marchesi,564.0,Switzerland,f,33.0,4.0,135946.26,1.0,1.0,0.0,63170.0,1.0
15787550.0,Chao,719.0,Switzerland,m,69.0,3.0,0.0,2.0,1.0,1.0,58320.06,1.0
15603942.0,Hawthorn,547.0,Germany,m,50.0,3.0,81290.02,3.0,0.0,1.0,177747.03,0.0
15733973.0,Bibi,850.0,Switzerland,f,42.0,8.0,0.0,1.0,1.0,0.0,19632.64,0.0
15596761.0,Hawdon,515.0,Germany,m,60.0,9.0,113715.36,1.0,1.0,0.0,18424.24,0.0
15652400.0,Moss,667.0,Austria,m,56.0,2.0,168883.08,1.0,0.0,1.0,18897.78,1.0
,Briggs,607.0,Germany,m,36.0,8.0,143421.74,1.0,1.0,0.0,97879.02,1.0
15622585.0,McIntyre,525.0,Switzerland,m,26.0,7.0,153644.39,1.0,1.0,1.0,63197.88,1.0
15733964.0,Russo,606.0,Austria,f,53.0,1.0,109330.06,1.0,1.0,1.0,75860.01,1.0
15753861.0,Ballard,686.0,Germany,f,27.0,1.0,115095.88,2.0,0.0,0.0,78622.46,1.0
15747097.0,Hsu,611.0,Switzerland,m,35.0,10.0,0.0,1.0,1.0,1.0,23598.23,0.0
15594762.0,Pisani,827.0,Austria,m,46.0,1.0,183276.32,1.0,1.0,1.0,13460.27,1.0
15667417.0,Tao,572.0,Switzerland,m,33.0,9.0,68193.72,1.0,1.0,0.0,19998.31,1.0
15684861.0,Thomson,726.0,Switzerland,f,32.0,8.0,0.0,2.0,0.0,0.0,185075.63,1.0
15742204.0,Hsu,579.0,Germany,m,31.0,6.0,139729.54,1.0,0.0,1.0,135815.38,1.0
15623502.0,Morrison,598.0,Austria,f,56.0,4.0,98365.33,1.0,1.0,1.0,44251.33,1.0
15774872.0,Joslin,663.0,Switzerland,m,36.0,10.0,0.0,2.0,1.0,0.0,136349.55,1.0
15611191.0,Scott,505.0,Germany,f,37.0,10.0,122453.97,2.0,1.0,1.0,52693.99,1.0
15674331.0,,576.0,Germany,m,30.0,7.0,132174.41,2.0,0.0,0.0,93767.03,1.0
15619465.0,Cameron,555.0,Austria,f,24.0,2.0,0.0,,0.0,1.0,197866.55,1.0
15575247.0,,524.0,Switzerland,m,30.0,1.0,0.0,2.0,1.0,0.0,126812.85,1.0
15695679.0,Yao,776.0,Austria,m,39.0,2.0,104349.45,1.0,0.0,0.0,79503.05,1.0
15713463.0,Tate,645.0,Germany,f,41.0,2.0,138881.04,1.0,1.0,0.0,129936.53,0.0
15785170.0,Neal,850.0,Germany,f,32.0,0.0,116968.91,1.0,0.0,0.0,175094.62,1.0
15796351.0,Yao,603.0,Germany,m,35.0,1.0,105346.03,2.0,1.0,1.0,130379.5,1.0
15639576.0,Burns,691.0,Switzerland,m,26.0,9.0,136623.19,1.0,1.0,0.0,153228.0,1.0
15693264.0,Onyinyechukwuka,583.0,Switzerland,f,29.0,10.0,0.0,2.0,1.0,1.0,111285.85,1.0
15589715.0,Fulks,584.0,Switzerland,f,66.0,5.0,0.0,1.0,1.0,0.0,49553.38,0.0
15769902.0,Christie,679.0,Switzerland,f,33.0,6.0,0.0,2.0,1.0,1.0,98015.85,1.0
15587177.0,Lloyd,646.0,Switzerland,m,36.0,6.0,124445.52,1.0,1.0,0.0,88481.32,1.0
15814553.0,Ball,559.0,Switzerland,f,34.0,5.0,68999.66,2.0,1.0,1.0,66879.27,1.0
15601550.0,Genovesi,595.0,Austria,m,36.0,6.0,85768.42,1.0,1.0,1.0,24802.77,1.0
15664907.0,Alexander,527.0,Switzerland,m,47.0,1.0,0.0,1.0,1.0,0.0,21312.16,0.0
15612465.0,Siciliano,684.0,Austria,m,34.0,9.0,100628.0,2.0,1.0,1.0,190263.78,1.0
15810800.0,Ositadimma,673.0,Austria,f,32.0,0.0,0.0,1.0,1.0,1.0,72873.33,1.0
15665760.0,Kazantsev,802.0,Austria,m,38.0,7.0,0.0,2.0,0.0,1.0,57764.65,1.0
15588080.0,Giles,675.0,Switzerland,m,54.0,6.0,0.0,1.0,1.0,0.0,110273.84,0.0
15776844.0,Hao,762.0,Austria,f,19.0,6.0,0.0,2.0,1.0,0.0,55500.17,1.0
15717560.0,Martin,580.0,Switzerland,m,50.0,0.0,125647.36,1.0,1.0,0.0,57541.08,0.0
15629739.0,Hartley,621.0,Germany,f,31.0,8.0,100375.39,1.0,1.0,1.0,90384.26,1.0
15729908.0,Allan,411.0,Switzerland,f,36.0,10.0,0.0,1.0,0.0,0.0,120694.35,1.0
15716781.0,Dolgorukova,815.0,Switzerland,m,24.0,7.0,171922.72,1.0,0.0,1.0,178028.96,1.0
15646936.0,Nnamdi,631.0,Germany,f,32.0,2.0,146810.99,2.0,1.0,1.0,180990.29,1.0
15768151.0,Romano,514.0,Germany,f,45.0,3.0,109032.23,1.0,0.0,1.0,155407.21,0.0
15579212.0,Chuang,638.0,Switzerland,m,57.0,6.0,0.0,1.0,1.0,0.0,33676.48,0.0
15721835.0,Owen,791.0,Austria,m,25.0,7.0,0.0,1.0,1.0,0.0,89666.28,1.0
,Singh,516.0,Switzerland,m,35.0,5.0,128653.59,1.0,1.0,0.0,127558.26,1.0
15591279.0,Nwagugheuzo,734.0,Switzerland,m,37.0,3.0,80387.81,1.0,0.0,1.0,77272.62,1.0
15587419.0,Shipton,611.0,Switzerland,m,58.0,8.0,0.0,2.0,0.0,1.0,107665.68,0.0
15750335.0,Paterson,850.0,Germany,m,43.0,0.0,108508.82,3.0,1.0,0.0,184044.8,0.0
15699619.0,Rivas,641.0,Switzerland,m,31.0,10.0,155978.17,1.0,1.0,0.0,91510.71,1.0
15606472.0,Lung,585.0,Switzerland,f,38.0,5.0,0.0,1.0,1.0,1.0,87363.56,1.0
15778368.0,Allan,552.0,Germany,m,50.0,4.0,,1.0,1.0,0.0,117505.07,0.0
15671387.0,Fetherstonhaugh,507.0,Switzerland,f,29.0,4.0,89349.47,2.0,0.0,0.0,180626.68,1.0
15573926.0,Lung,735.0,Austria,m,38.0,7.0,86131.71,2.0,0.0,0.0,93478.96,1.0
15709183.0,Davidson,707.0,Switzerland,f,58.0,3.0,102346.86,1.0,1.0,1.0,114672.64,1.0
15577514.0,Mai,698.0,Germany,f,36.0,7.0,121263.62,1.0,1.0,1.0,13387.88,1.0
15778830.0,Dellucci,841.0,Switzerland,m,31.0,2.0,0.0,2.0,1.0,0.0,173240.52,1.0
15768072.0,Mitchell,688.0,Austria,f,33.0,2.0,0.0,1.0,0.0,0.0,27557.18,0.0
15768293.0,Sun,614.0,Switzerland,m,51.0,3.0,0.0,2.0,1.0,1.0,5552.37,1.0
15654456.0,Napolitano,511.0,Germany,m,48.0,6.0,149726.08,1.0,0.0,0.0,88307.87,0.0
15807525.0,Bailey,447.0,Switzerland,m,43.0,2.0,0.0,2.0,1.0,0.0,33879.26,0.0
15574372.0,Hoolan,738.0,Switzerland,m,35.0,5.0,161274.05,2.0,1.0,0.0,181429.87,1.0
15671249.0,Kent,422.0,Switzerland,f,33.0,2.0,0.0,2.0,1.0,0.0,102655.31,1.0
15779744.0,Chou,537.0,Austria,m,30.0,1.0,103138.17,1.0,1.0,1.0,96555.42,1.0
15624755.0,,707.0,Germany,f,40.0,3.0,109628.44,1.0,1.0,0.0,189366.03,1.0
15611430.0,Abramowitz,690.0,Switzerland,m,54.0,5.0,0.0,1.0,1.0,0.0,12847.61,0.0
15774744.0,Lord,664.0,Germany,m,33.0,7.0,97286.16,2.0,1.0,0.0,143433.33,1.0
15629885.0,Wilson,850.0,Switzerland,f,33.0,7.0,118004.26,1.0,1.0,0.0,183983.82,1.0
15708791.0,Abazu,584.0,Austria,m,32.0,9.0,85534.83,1.0,0.0,0.0,169137.24,1.0
15793890.0,Harriman,728.0,Switzerland,f,59.0,4.0,0.0,1.0,1.0,1.0,163365.85,0.0
15646091.0,Frankland,560.0,Austria,f,43.0,4.0,95140.44,2.0,1.0,0.0,123181.44,0.0
15596984.0,Pinto,629.0,Switzerland,f,31.0,6.0,0.0,1.0,1.0,1.0,16447.6,0.0
15800215.0,Kwemtochukwu,658.0,Switzerland,m,25.0,3.0,0.0,2.0,0.0,1.0,173948.4,1.0
15577806.0,Chiu,794.0,Germany,f,54.0,1.0,75900.84,1.0,1.0,1.0,192154.66,1.0
15749381.0,Yu,790.0,Switzerland,f,41.0,2.0,126619.27,1.0,1.0,0.0,198224.38,1.0
15683758.0,Onyekachukwu,640.0,Switzerland,m,44.0,7.0,111833.47,1.0,1.0,0.0,67202.74,1.0
15670615.0,Castiglione,652.0,Austria,m,37.0,7.0,0.0,2.0,1.0,0.0,68789.93,1.0
15715622.0,To Rot,583.0,Switzerland,f,57.0,3.0,238387.56,1.0,0.0,1.0,147964.99,0.0
15707634.0,Anenechukwu,775.0,Switzerland,f,32.0,2.0,108698.96,2.0,1.0,1.0,161069.73,1.0
15806901.0,Henderson,584.0,Switzerland,f,39.0,2.0,112687.69,1.0,1.0,1.0,127749.61,1.0
15775335.0,Ellis,635.0,Germany,f,48.0,4.0,81556.89,2.0,1.0,0.0,191914.37,1.0
15724150.0,Nkemdirim,814.0,Switzerland,m,48.0,9.0,136596.85,1.0,1.0,1.0,185791.9,1.0
15627220.0,Kang,735.0,Germany,f,43.0,9.0,98807.45,1.0,0.0,0.0,184570.04,0.0
15672330.0,Lear,678.0,Switzerland,f,31.0,1.0,0.0,2.0,0.0,1.0,130446.65,1.0
15668521.0,Jamieson,693.0,Switzerland,m,37.0,1.0,0.0,,1.0,1.0,82867.55,1.0
15807837.0,Mazzanti,640.0,Switzerland,f,30.0,6.0,107499.7,1.0,1.0,1.0,187632.22,1.0
15592570.0,Marino,773.0,Austria,f,23.0,8.0,0.0,2.0,1.0,0.0,56759.79,1.0
15748589.0,Winter,736.0,Switzerland,f,30.0,9.0,0.0,2.0,1.0,0.0,34180.33,1.0
15635893.0,T'ien,693.0,Switzerland,f,28.0,8.0,0.0,2.0,1.0,1.0,158545.25,1.0
15757632.0,Hughes-Jones,496.0,Switzerland,f,41.0,1.0,176024.05,2.0,1.0,0.0,182337.98,1.0
15691863.0,Cody,751.0,Switzerland,f,39.0,3.0,0.0,2.0,1.0,1.0,84175.34,1.0
15706071.0,Hunt,528.0,Germany,m,39.0,0.0,127631.62,1.0,0.0,1.0,22197.8,0.0
15654296.0,Estrada,754.0,Austria,f,19.0,9.0,0.0,1.0,1.0,0.0,189641.11,1.0
15755018.0,Dickinson,568.0,Germany,f,26.0,10.0,109819.16,2.0,1.0,0.0,154491.39,1.0
15594041.0,Fanucci,592.0,Austria,f,41.0,2.0,138734.94,1.0,1.0,0.0,90020.74,1.0
15670587.0,Yang,558.0,Germany,m,25.0,10.0,111363.1,2.0,1.0,0.0,197264.35,1.0
15724527.0,Forbes,825.0,Switzerland,m,34.0,9.0,0.0,2.0,1.0,1.0,31933.06,1.0
15801904.0,Heard,677.0,Germany,m,28.0,0.0,143988.0,2.0,1.0,0.0,8755.69,0.0
15658195.0,Efremova,653.0,Switzerland,m,34.0,5.0,118838.75,1.0,1.0,1.0,52820.13,1.0
15630113.0,,593.0,Austria,m,35.0,4.0,161637.75,1.0,1.0,1.0,20008.46,1.0
15784320.0,Lenhardt,632.0,Switzerland,f,44.0,3.0,133793.89,1.0,1.0,1.0,34607.14,0.0
15676513.0,Burns,601.0,Germany,m,35.0,8.0,71553.83,1.0,1.0,0.0,177384.45,1.0
15574072.0,Ch'ien,786.0,Switzerland,f,62.0,8.0,0.0,1.0,1.0,1.0,165702.64,1.0
15633854.0,Sun,654.0,Switzerland,f,40.0,3.0,0.0,2.0,1.0,0.0,167889.1,1.0
15618566.0,Jamieson,572.0,Switzerland,f,38.0,7.0,0.0,2.0,1.0,1.0,133122.62,1.0
15733014.0,Nolan,813.0,Switzerland,f,62.0,10.0,64667.95,2.0,0.0,1.0,140454.14,1.0
15753343.0,Barry,523.0,Switzerland,f,28.0,2.0,121164.11,1.0,1.0,1.0,59938.81,1.0
15746076.0,Saunders,506.0,Austria,m,50.0,3.0,0.0,2.0,1.0,0.0,12016.79,1.0
15608226.0,McMorran,513.0,Austria,m,72.0,3.0,98903.06,1.0,1.0,1.0,81251.24,1.0
15605684.0,Phelan,664.0,Switzerland,f,31.0,7.0,104158.84,1.0,1.0,0.0,134169.85,1.0
15638988.0,Fu,684.0,Switzerland,m,54.0,6.0,0.0,2.0,1.0,1.0,94888.6,1.0
